time,exchange,price,amount,side
2026-09-12T19:07:04.690279+00:00,nobitex,17907208001.0,1.9e-05,buy
2026-09-12T19:07:04.690300+00:00,nobitex,17907208000.0,1e-06,sell
2026-09-12T19:07:19.846346+00:00,nobitex,17909999994.0,0.000279,buy
2026-09-12T19:07:40.257725+00:00,bitpin,17967533444.0,0.00408,sell
2026-09-12T19:07:57.430964+00:00,nobitex,17909999993.0,1.1e-05,sell
2026-09-12T19:08:34.598652+00:00,wallex,17937651037.0,0.00247293,sell
2026-09-12T19:08:34.598703+00:00,wallex,17930534664.0,0.0002817,sell
2026-09-12T19:08:34.598719+00:00,wallex,17937651037.0,1.112e-05,sell
2026-09-12T19:08:36.028201+00:00,nobitex,17907208000.0,0.001991,sell
2026-09-12T19:08:36.028247+00:00,nobitex,17907208002.0,0.00044,sell
2026-09-12T19:08:36.028262+00:00,nobitex,17909999993.0,0.000295,sell
2026-09-12T19:08:36.028275+00:00,nobitex,17909999994.0,0.000991,buy
2026-09-12T19:08:36.028288+00:00,nobitex,17909999994.0,0.000104,buy
2026-09-12T19:08:53.418400+00:00,wallex,17937651037.0,1.118e-05,sell
2026-09-12T19:08:54.665682+00:00,nobitex,17909999994.0,3e-06,buy
2026-09-12T19:08:54.665730+00:00,nobitex,17909999994.0,0.00013,buy
2026-09-12T19:08:54.665751+00:00,nobitex,17909999993.0,0.001179,buy
2026-09-12T19:08:54.665769+00:00,nobitex,17907208000.0,0.000921,sell
2026-09-12T19:08:54.665787+00:00,nobitex,17907208001.0,7.9e-05,sell
2026-09-12T19:09:13.301800+00:00,nobitex,17912000000.0,7.5e-05,buy
2026-09-12T19:09:13.301839+00:00,nobitex,17912000000.0,0.000317,buy
2026-09-12T19:09:13.301857+00:00,nobitex,17912000000.0,0.000279,buy
2026-09-12T19:09:13.301874+00:00,nobitex,17912000000.0,2.2e-05,buy
2026-09-12T19:09:13.301891+00:00,nobitex,17909999994.0,1e-06,sell
2026-09-12T19:09:31.447710+00:00,wallex,17947245384.0,4.709e-05,sell
2026-09-12T19:09:31.447747+00:00,wallex,17937651037.0,8.73e-06,sell
2026-09-12T19:09:32.529021+00:00,nobitex,17909999994.0,5.5e-05,sell
2026-09-12T19:09:51.456524+00:00,nobitex,17909999994.0,0.001077,sell
2026-09-12T19:10:05.936347+00:00,nobitex,17921718929.0,0.000111,buy
2026-09-12T19:10:44.605894+00:00,nobitex,17921718929.0,2e-05,buy
2026-09-12T19:11:03.815126+00:00,nobitex,17910000001.0,1.9e-05,buy
2026-09-12T19:11:03.815157+00:00,nobitex,17910000001.0,3e-06,buy
2026-09-12T19:11:03.815170+00:00,nobitex,17910000001.0,0.000373,sell
2026-09-12T19:11:21.813874+00:00,wallex,17947245383.0,1.335e-05,sell
2026-09-12T19:11:23.146054+00:00,nobitex,17910000001.0,1.1e-05,buy
2026-09-12T19:11:24.779551+00:00,bitpin,17953396937.0,0.00046825,sell
2026-09-12T19:11:40.663097+00:00,wallex,17929304465.0,5.577e-05,buy
2026-09-12T19:11:40.663132+00:00,wallex,17929304466.0,0.00019353,buy
2026-09-12T19:11:40.663145+00:00,wallex,17947245384.0,0.00037537,buy
2026-09-12T19:11:40.663157+00:00,wallex,17947245384.0,1.127e-05,sell
2026-09-12T19:11:40.663168+00:00,wallex,17947245384.0,1.589e-05,sell
2026-09-12T19:11:41.987721+00:00,nobitex,17909999994.0,0.000168,sell
2026-09-12T19:11:41.987776+00:00,nobitex,17910000000.0,0.000201,sell
2026-09-12T19:11:41.987798+00:00,nobitex,17910000001.0,2.9e-05,buy
2026-09-12T19:12:00.487250+00:00,nobitex,17910000001.0,0.000558,buy
2026-09-12T19:12:00.487303+00:00,nobitex,17909999994.0,0.001001,sell
2026-09-12T19:12:02.156329+00:00,bitpin,17967533444.0,0.00011176,buy
2026-09-12T19:12:17.616478+00:00,wallex,17935493568.0,1.182e-05,buy
2026-09-12T19:12:19.051020+00:00,nobitex,17910000001.0,6.9e-05,sell
2026-09-12T19:12:19.051063+00:00,nobitex,17910000002.0,0.000404,sell
2026-09-12T19:12:38.202941+00:00,nobitex,17910000001.0,0.000408,sell
2026-09-12T19:12:38.202992+00:00,nobitex,17910000001.0,0.00284,sell
2026-09-12T19:12:38.203012+00:00,nobitex,17910000002.0,0.000278,buy
2026-09-12T19:12:38.203030+00:00,nobitex,17910000002.0,0.001115,buy
2026-09-12T19:12:56.835746+00:00,nobitex,17910000001.0,3e-06,buy
2026-09-12T19:12:56.835791+00:00,nobitex,17910000001.0,0.000279,buy
2026-09-12T19:13:17.520389+00:00,bitpin,17967533444.0,5.565e-05,buy
2026-09-12T19:13:53.461341+00:00,wallex,17941324962.0,0.0067364,buy
2026-09-12T19:13:53.461378+00:00,wallex,17941324964.0,9.37e-05,buy
2026-09-12T19:14:13.869737+00:00,nobitex,17910000001.0,5e-06,buy
2026-09-12T19:14:15.490557+00:00,bitpin,17967533444.0,0.00025379,buy
2026-09-12T19:14:33.492430+00:00,nobitex,17910000002.0,0.000974,buy
2026-09-12T19:14:33.492487+00:00,nobitex,17910000001.0,0.0014,buy
2026-09-12T19:14:33.492507+00:00,nobitex,17910000001.0,0.000664,buy
2026-09-12T19:14:33.492523+00:00,nobitex,17910000001.0,0.000383,buy
2026-09-12T19:14:33.492540+00:00,nobitex,17910000001.0,0.000279,buy
2026-09-12T19:14:33.492557+00:00,nobitex,17909999994.0,0.000453,sell
2026-09-12T19:14:33.492575+00:00,nobitex,17909999995.0,0.000416,sell
2026-09-12T19:15:11.370129+00:00,nobitex,17909999995.0,0.000168,buy
2026-09-12T19:15:11.370178+00:00,nobitex,17909999995.0,0.000115,buy
2026-09-12T19:15:12.923174+00:00,bitpin,17967533444.0,0.00040103,buy
2026-09-12T19:15:28.793794+00:00,wallex,17939079730.0,3e-06,buy
2026-09-12T19:15:30.008367+00:00,nobitex,17907208000.0,9e-06,sell
2026-09-12T19:15:48.654498+00:00,nobitex,17910000000.0,0.006457,sell
2026-09-12T19:15:48.654551+00:00,nobitex,17909999995.0,0.000644,buy
2026-09-12T19:15:48.654571+00:00,nobitex,17907208000.0,0.000157,sell
2026-09-12T19:15:48.654588+00:00,nobitex,17907208000.0,0.000949,sell
2026-09-12T19:15:50.299041+00:00,bitpin,17968533446.0,1.147e-05,sell
2026-09-12T19:15:50.299079+00:00,bitpin,17968533446.0,0.00037112,sell
2026-09-12T19:16:07.192881+00:00,nobitex,17910000002.0,0.000357,buy
2026-09-12T19:16:26.137711+00:00,nobitex,17910000002.0,0.0019,sell
2026-09-12T19:16:26.137759+00:00,nobitex,17910000000.0,1.9e-05,sell
2026-09-12T19:16:44.568714+00:00,nobitex,17910000002.0,1.6e-05,sell
2026-09-12T19:16:44.568758+00:00,nobitex,17910000002.0,1.3e-05,sell
2026-09-12T19:17:21.125894+00:00,wallex,17939079712.0,2.3e-05,sell
2026-09-12T19:17:22.884497+00:00,nobitex,17910000000.0,0.000455,sell
2026-09-12T19:17:22.884546+00:00,nobitex,17910000000.0,0.0004,sell
2026-09-12T19:17:22.884567+00:00,nobitex,17910000002.0,8e-06,sell
2026-09-12T19:17:22.884585+00:00,nobitex,17910000002.0,0.000641,sell
2026-09-12T19:17:41.297443+00:00,nobitex,17910000002.0,1e-06,sell
2026-09-12T19:17:41.297482+00:00,nobitex,17910000002.0,2e-05,buy
2026-09-12T19:18:00.558447+00:00,nobitex,17910000002.0,3.6e-05,sell
2026-09-12T19:18:01.981907+00:00,bitpin,17979072950.0,0.0011127,buy
2026-09-12T19:18:33.725969+00:00,nobitex,17910000000.0,0.004553,sell
2026-09-12T19:18:33.726177+00:00,nobitex,17910000002.0,5.7e-05,buy
2026-09-12T19:18:52.344615+00:00,nobitex,17910000000.0,0.000567,sell
2026-09-12T19:19:09.154104+00:00,wallex,17981370892.0,0.00191546,sell
2026-09-12T19:19:09.154142+00:00,wallex,17981370893.0,0.0001799,sell
2026-09-12T19:19:27.761620+00:00,wallex,17936922329.0,0.00191546,buy
2026-09-12T19:19:27.761656+00:00,wallex,17981370893.0,0.00191546,sell
2026-09-12T19:19:28.876326+00:00,nobitex,17910000000.0,0.000567,sell
2026-09-12T19:19:28.876380+00:00,nobitex,17910000000.0,6e-06,sell
2026-09-12T19:19:28.876401+00:00,nobitex,17910000000.0,5e-06,sell
2026-09-12T19:20:06.293211+00:00,nobitex,17910000000.0,0.000223,sell
2026-09-12T19:20:06.293267+00:00,nobitex,17910000000.0,0.001029,sell
2026-09-12T19:20:06.293288+00:00,nobitex,17910000000.0,0.00612,sell
2026-09-12T19:20:07.938555+00:00,bitpin,17968533444.0,0.00556528,sell
2026-09-12T19:20:07.938595+00:00,bitpin,17972136079.0,0.00092921,sell
2026-09-12T19:20:07.938610+00:00,bitpin,17972136079.0,0.00037002,sell
2026-09-12T19:20:07.938623+00:00,bitpin,17972136079.0,0.00037002,sell
2026-09-12T19:20:24.922860+00:00,nobitex,17910000000.0,0.001679,sell
2026-09-12T19:20:24.922901+00:00,nobitex,17910000000.0,0.000223,sell
2026-09-12T19:20:24.922918+00:00,nobitex,17910000000.0,1e-06,sell
2026-09-12T19:20:24.922932+00:00,nobitex,17910000000.0,0.000333,sell
2026-09-12T19:20:24.922945+00:00,nobitex,17910000002.0,5.2e-05,buy
2026-09-12T19:20:24.922959+00:00,nobitex,17910000002.0,0.00058,buy
2026-09-12T19:20:27.078867+00:00,bitpin,17968533444.0,0.00392768,sell
2026-09-12T19:20:27.078905+00:00,bitpin,17968533444.0,0.00556528,sell
2026-09-12T19:20:27.078919+00:00,bitpin,17968533444.0,0.00037837,sell
2026-09-12T19:20:43.975346+00:00,nobitex,17920000010.0,0.000167,buy
2026-09-12T19:20:43.975400+00:00,nobitex,17910000002.0,0.001039,sell
2026-09-12T19:20:43.975421+00:00,nobitex,17910000002.0,4.1e-05,buy
2026-09-12T19:21:01.485611+00:00,wallex,17937000025.0,5.586e-05,buy
2026-09-12T19:21:02.919654+00:00,nobitex,17920000010.0,0.00566,buy
2026-09-12T19:21:02.919702+00:00,nobitex,17920000010.0,0.02959,buy
2026-09-12T19:21:02.919725+00:00,nobitex,17910000003.0,5e-05,sell
2026-09-12T19:21:21.522282+00:00,nobitex,17910000002.0,0.000421,sell
2026-09-12T19:21:21.522322+00:00,nobitex,17910000003.0,0.000614,sell
2026-09-12T19:21:40.004999+00:00,nobitex,17910000002.0,1e-06,sell
2026-09-12T19:21:41.831122+00:00,bitpin,17968533444.0,0.00111305,sell
2026-09-12T19:21:59.749943+00:00,nobitex,17920000004.0,1.4e-05,buy
2026-09-12T19:21:59.750008+00:00,nobitex,17910000002.0,0.001026,sell
2026-09-12T19:22:52.895253+00:00,nobitex,17910000002.0,0.00094,sell
2026-09-12T19:22:52.895310+00:00,nobitex,17910000002.0,0.00034,sell
2026-09-12T19:22:54.217563+00:00,bitpin,17962367847.0,0.00027836,buy
2026-09-12T19:22:54.217601+00:00,bitpin,17962367848.0,0.00231772,buy
2026-09-12T19:23:11.195686+00:00,nobitex,17919999997.0,0.000167,sell
2026-09-12T19:23:49.245039+00:00,wallex,17941104400.0,0.00038518,buy
2026-09-12T19:23:50.647927+00:00,nobitex,17907208000.0,0.00129,sell
2026-09-12T19:23:50.647970+00:00,nobitex,17910000002.0,3e-05,sell
2026-09-12T19:23:50.647990+00:00,nobitex,17910000002.0,0.00059,sell
2026-09-12T19:23:50.648007+00:00,nobitex,17910000002.0,0.003562,sell
2026-09-12T19:23:50.648024+00:00,nobitex,17919999997.0,3e-06,sell
2026-09-12T19:23:50.648040+00:00,nobitex,17919999999.0,1.3e-05,sell
2026-09-12T19:23:50.648055+00:00,nobitex,17920000007.0,3.4e-05,sell
2026-09-12T19:23:52.490558+00:00,bitpin,17962367832.0,0.00011134,buy
2026-09-12T19:24:09.245442+00:00,nobitex,17907208000.0,0.000524,sell
2026-09-12T19:24:09.245491+00:00,nobitex,17910000000.0,4.1e-05,sell
2026-09-12T19:24:09.245510+00:00,nobitex,17910000000.0,1e-06,sell
2026-09-12T19:24:27.205850+00:00,wallex,17945492948.0,4.026e-05,buy
2026-09-12T19:24:47.515955+00:00,nobitex,17910000003.0,0.002948,sell
2026-09-12T19:24:49.116750+00:00,bitpin,17961095254.0,7.1e-06,buy
2026-09-12T19:24:49.116802+00:00,bitpin,17952485528.0,5.58e-06,sell
2026-09-12T19:25:15.673140+00:00,wallex,17952320001.0,0.00027302,buy
2026-09-12T19:25:17.173874+00:00,nobitex,17910000003.0,0.000175,sell
2026-09-12T19:25:57.008213+00:00,bitpin,17952485528.0,0.00065339,sell
2026-09-12T19:26:13.991794+00:00,nobitex,17910000003.0,1.2e-05,sell
2026-09-12T19:26:15.438045+00:00,bitpin,17951000056.0,0.00066437,sell
2026-09-12T19:26:15.438084+00:00,bitpin,17952485528.0,0.00023227,sell
2026-09-12T19:26:32.127920+00:00,wallex,17956000001.0,0.00011988,buy
2026-09-12T19:26:54.514639+00:00,bitpin,17951000056.0,5.421e-05,sell
2026-09-12T19:27:12.576569+00:00,nobitex,17910000003.0,0.001023,sell
2026-09-12T19:27:12.576619+00:00,nobitex,17920000001.0,5e-06,buy
2026-09-12T19:27:14.310048+00:00,bitpin,17940968557.0,0.00066498,sell
2026-09-12T19:27:14.310089+00:00,bitpin,17950000050.0,1.982e-05,sell
2026-09-12T19:27:14.310105+00:00,bitpin,17951000056.0,0.00082426,sell
2026-09-12T19:27:33.055168+00:00,bitpin,17933168645.0,0.00019936,sell
2026-09-12T19:27:33.055216+00:00,bitpin,17930731271.0,0.00066616,sell
2026-09-12T19:28:10.151126+00:00,nobitex,17910000003.0,1e-06,sell
2026-09-12T19:28:10.151174+00:00,nobitex,17910000003.0,8.3e-05,sell
2026-09-12T19:28:29.027392+00:00,nobitex,17921718929.0,4e-06,buy
2026-09-12T19:28:48.318780+00:00,nobitex,17910000003.0,0.000761,sell
2026-09-12T19:28:48.318834+00:00,nobitex,17910000003.0,0.000144,sell
2026-09-12T19:28:50.063540+00:00,bitpin,17907313204.0,0.00017138,sell
2026-09-12T19:28:50.063578+00:00,bitpin,17909340405.0,0.00018487,sell
2026-09-12T19:28:50.063592+00:00,bitpin,17907860912.0,0.00055841,sell
2026-09-12T19:28:50.063605+00:00,bitpin,17910000000.0,0.00022334,sell
2026-09-12T19:29:08.080507+00:00,nobitex,17910000003.0,0.001036,sell
2026-09-12T19:29:26.825843+00:00,nobitex,17910000003.0,0.001057,sell
2026-09-12T19:29:29.891455+00:00,bitpin,17923498431.0,0.001082,sell
2026-09-12T19:29:46.071829+00:00,wallex,17957100000.0,3.629e-05,buy
2026-09-12T19:29:46.071875+00:00,wallex,17957439036.0,0.00027843,buy
2026-09-12T19:29:46.071894+00:00,wallex,17957439037.0,0.0003124,buy
2026-09-12T19:30:06.143541+00:00,nobitex,17910000004.0,6e-06,sell
2026-09-12T19:30:07.676747+00:00,bitpin,17915122746.0,0.0008004,sell
2026-09-12T19:30:07.676796+00:00,bitpin,17915122747.0,0.00558187,sell
2026-09-12T19:30:36.558249+00:00,bitpin,17915122756.0,0.00075625,sell
2026-09-12T19:30:52.939432+00:00,wallex,17957100000.0,0.00013555,sell
2026-09-12T19:30:52.939467+00:00,wallex,17957100000.0,0.0010212,sell
2026-09-12T19:30:52.939480+00:00,wallex,17957099970.0,0.002112,sell
2026-09-12T19:30:52.939492+00:00,wallex,17956000001.0,0.00040588,sell
2026-09-12T19:30:54.480978+00:00,nobitex,17910000005.0,1e-06,sell
2026-09-12T19:31:13.653558+00:00,wallex,17961536154.0,0.00120795,sell
2026-09-12T19:31:13.653597+00:00,wallex,17959145619.0,5.147e-05,sell
2026-09-12T19:31:16.803629+00:00,bitpin,17920727540.0,0.00066983,sell
2026-09-12T19:31:33.337435+00:00,nobitex,17910000003.0,0.00059,sell
2026-09-12T19:31:33.337493+00:00,nobitex,17910000004.0,0.001312,sell
2026-09-12T19:31:33.337514+00:00,nobitex,17910000005.0,3e-06,sell
2026-09-12T19:31:52.348117+00:00,nobitex,17910000003.0,0.003274,sell
2026-09-12T19:32:07.285663+00:00,nobitex,17921716903.0,1.6e-05,sell
2026-09-12T19:32:07.285728+00:00,nobitex,17910000003.0,0.000128,sell
2026-09-12T19:32:26.461304+00:00,nobitex,17910000003.0,0.001046,sell
2026-09-12T19:32:26.461397+00:00,nobitex,17921716899.0,0.000355,buy
2026-09-12T19:32:45.172538+00:00,nobitex,17921716891.0,9e-06,buy
2026-09-12T19:33:04.619231+00:00,nobitex,17911716900.0,1.2e-05,sell
2026-09-12T19:33:04.619277+00:00,nobitex,17921715887.0,0.000412,buy
2026-09-12T19:33:04.619297+00:00,nobitex,17911716900.0,0.000234,sell
2026-09-12T19:33:23.567061+00:00,nobitex,17911716900.0,0.000304,sell
2026-09-12T19:33:23.567207+00:00,nobitex,17911716900.0,0.000516,sell
2026-09-12T19:33:25.005353+00:00,bitpin,17924782533.0,1.889e-05,sell
2026-09-12T19:33:41.805384+00:00,nobitex,17911716900.0,0.000249,sell
2026-09-12T19:33:41.805428+00:00,nobitex,17911716900.0,0.000255,sell
2026-09-12T19:33:43.437369+00:00,bitpin,17920727540.0,5.022e-05,sell
2026-09-12T19:33:43.437403+00:00,bitpin,17920727540.0,1.123e-05,sell
2026-09-12T19:34:20.507141+00:00,nobitex,17911716900.0,0.001974,sell
2026-09-12T19:34:20.507200+00:00,nobitex,17921714875.0,1.6e-05,buy
2026-09-12T19:34:22.005738+00:00,bitpin,17920727540.0,0.00120455,buy
2026-09-12T19:34:56.434354+00:00,wallex,17956000001.0,0.00039112,buy
2026-09-12T19:34:57.879573+00:00,nobitex,17910000003.0,0.000412,sell
2026-09-12T19:34:57.879636+00:00,nobitex,17911716900.0,0.000421,sell
2026-09-12T19:34:57.879691+00:00,nobitex,17911716900.0,0.000147,sell
2026-09-12T19:35:15.803736+00:00,wallex,17968685951.0,5.832e-05,buy
2026-09-12T19:35:17.336729+00:00,nobitex,17910000003.0,0.006597,sell
2026-09-12T19:35:19.179620+00:00,bitpin,17920727540.0,0.00054611,buy
2026-09-12T19:35:35.972717+00:00,nobitex,17921713828.0,0.000149,buy
2026-09-12T19:35:35.972753+00:00,nobitex,17910000003.0,0.000111,sell
2026-09-12T19:35:53.481967+00:00,wallex,17956000012.0,0.00062785,buy
2026-09-12T19:35:53.482014+00:00,wallex,17956000001.0,0.0001721,sell
2026-09-12T19:35:54.771972+00:00,nobitex,17921713816.0,0.000837,buy
2026-09-12T19:36:12.017427+00:00,wallex,17956000001.0,0.00070896,buy
2026-09-12T19:36:13.245254+00:00,nobitex,17910000003.0,0.000335,sell
2026-09-12T19:36:14.780866+00:00,bitpin,17940463873.0,0.00134598,buy
2026-09-12T19:36:14.780904+00:00,bitpin,17938670524.0,0.00192283,buy
2026-09-12T19:36:31.985243+00:00,nobitex,17910000003.0,7e-06,sell
2026-09-12T19:36:31.985291+00:00,nobitex,17910000003.0,5.7e-05,sell
2026-09-12T19:36:31.985305+00:00,nobitex,17910000003.0,0.001025,sell
2026-09-12T19:36:51.030491+00:00,nobitex,17921712794.0,5.3e-05,buy
2026-09-12T19:37:10.333204+00:00,nobitex,17910000003.0,5.3e-05,sell
2026-09-12T19:37:11.919621+00:00,bitpin,17960000000.0,7.23e-06,buy
2026-09-12T19:37:29.334349+00:00,nobitex,17921711792.0,0.000558,buy
2026-09-12T19:37:49.607228+00:00,bitpin,17944033883.0,0.00029165,sell
2026-09-12T19:37:49.607284+00:00,bitpin,17944033883.0,7.21e-06,sell
2026-09-12T19:38:05.370299+00:00,wallex,17956000000.0,0.00157223,buy
2026-09-12T19:38:05.370343+00:00,wallex,17956000000.0,0.00045208,buy
2026-09-12T19:38:05.370358+00:00,wallex,17956000001.0,0.00026362,sell
2026-09-12T19:38:05.370370+00:00,wallex,17956000000.0,0.0021741,buy
2026-09-12T19:38:06.626751+00:00,nobitex,17910000004.0,1e-06,sell
2026-09-12T19:38:06.626799+00:00,nobitex,17910000004.0,0.000695,sell
2026-09-12T19:38:06.626818+00:00,nobitex,17910000004.0,1e-06,sell
2026-09-12T19:38:06.626835+00:00,nobitex,17910000004.0,5e-06,sell
2026-09-12T19:38:24.524281+00:00,wallex,17956000000.0,0.00079028,buy
2026-09-12T19:38:25.764393+00:00,nobitex,17910000003.0,0.000499,sell
2026-09-12T19:38:25.764455+00:00,nobitex,17910000005.0,0.000339,sell
2026-09-12T19:38:25.764474+00:00,nobitex,17910000003.0,0.000146,sell
2026-09-12T19:38:25.764493+00:00,nobitex,17910000004.0,0.000279,sell
2026-09-12T19:38:25.764512+00:00,nobitex,17910000004.0,7.8e-05,sell
2026-09-12T19:38:25.764532+00:00,nobitex,17921710772.0,3e-06,buy
2026-09-12T19:39:04.540222+00:00,nobitex,17910000003.0,1e-06,sell
2026-09-12T19:39:04.540277+00:00,nobitex,17910000003.0,0.000279,sell
2026-09-12T19:39:04.540297+00:00,nobitex,17910000003.0,1.5e-05,sell
2026-09-12T19:39:23.090693+00:00,wallex,17956000000.0,0.00197716,buy
2026-09-12T19:39:23.090732+00:00,wallex,17956000001.0,2.704e-05,buy
2026-09-12T19:39:25.578013+00:00,bitpin,17946486289.0,0.00111442,sell
2026-09-12T19:39:39.577735+00:00,nobitex,17921709742.0,9e-06,buy
2026-09-12T19:39:58.931247+00:00,nobitex,17910000003.0,0.001031,sell
2026-09-12T19:39:58.931299+00:00,nobitex,17910000003.0,0.001675,sell
2026-09-12T19:39:58.931320+00:00,nobitex,17921709734.0,2.4e-05,buy
2026-09-12T19:40:15.814732+00:00,wallex,17956000000.0,0.00183354,buy
2026-09-12T19:40:54.601340+00:00,nobitex,17910000003.0,0.001046,sell
2026-09-12T19:41:13.423324+00:00,nobitex,17921707699.0,2.7e-05,buy
2026-09-12T19:41:13.423371+00:00,nobitex,17910000003.0,0.004311,sell
2026-09-12T19:41:13.423391+00:00,nobitex,17921708688.0,0.000167,buy
2026-09-12T19:41:13.423409+00:00,nobitex,17921708690.0,3.2e-05,buy
2026-09-12T19:42:11.233991+00:00,wallex,17956000000.0,0.001063,buy
2026-09-12T19:42:30.812720+00:00,nobitex,17910000003.0,0.000111,sell
2026-09-12T19:42:47.378362+00:00,wallex,17956000000.0,0.00111,buy
2026-09-12T19:43:06.004226+00:00,wallex,17956000000.0,0.00056036,buy
2026-09-12T19:43:06.004269+00:00,wallex,17956000000.0,0.000286,buy
2026-09-12T19:43:26.294030+00:00,nobitex,17921599997.0,0.002248,buy
2026-09-12T19:43:44.615840+00:00,nobitex,17910000003.0,0.000391,sell
2026-09-12T19:44:03.149474+00:00,nobitex,17910000003.0,0.000563,sell
2026-09-12T19:44:22.093285+00:00,nobitex,17910000003.0,1e-06,sell
2026-09-12T19:44:40.011900+00:00,wallex,17956000000.0,5.56e-06,buy
2026-09-12T19:44:40.011936+00:00,wallex,17956000000.0,0.00027502,buy
2026-09-12T19:44:41.005150+00:00,nobitex,17910000003.0,0.001675,sell
2026-09-12T19:45:16.915086+00:00,wallex,17956000000.0,0.00036058,sell
2026-09-12T19:45:18.412641+00:00,nobitex,17910000003.0,0.002594,sell
2026-09-12T19:45:18.412698+00:00,nobitex,17910000003.0,0.000116,sell
2026-09-12T19:45:18.412717+00:00,nobitex,17910000003.0,0.000211,sell
2026-09-12T19:45:37.356108+00:00,nobitex,17921498987.0,5e-06,buy
2026-09-12T19:46:15.754881+00:00,nobitex,17921399999.0,0.000823,buy
2026-09-12T19:46:36.137076+00:00,nobitex,17910000003.0,0.000831,sell
2026-09-12T19:46:55.128715+00:00,nobitex,17910000003.0,0.000559,sell
2026-09-12T19:47:16.361613+00:00,nobitex,17910000003.0,0.001296,sell
2026-09-12T19:47:16.361655+00:00,nobitex,17910000003.0,0.100066,sell
2026-09-12T19:47:34.088885+00:00,wallex,17955799999.0,0.00011729,buy
2026-09-12T19:47:35.231952+00:00,nobitex,17921398886.0,5.6e-05,buy
2026-09-12T19:48:11.668538+00:00,wallex,17955800000.0,5.57e-05,sell
2026-09-12T19:48:31.739712+00:00,nobitex,17921298979.0,0.002653,buy
2026-09-12T19:48:31.739764+00:00,nobitex,17921298991.0,5.5e-05,buy
2026-09-12T19:48:51.403570+00:00,nobitex,17910000003.0,0.0003,sell
2026-09-12T19:49:25.603443+00:00,nobitex,17910000003.0,0.0007,sell
2026-09-12T19:49:25.603483+00:00,nobitex,17910000003.0,0.000507,sell
2026-09-12T19:49:25.603503+00:00,nobitex,17910000003.0,1.3e-05,sell
2026-09-12T19:49:45.199289+00:00,nobitex,17910000003.0,0.000458,sell
2026-09-12T19:49:45.199337+00:00,nobitex,17910000005.0,0.000111,sell
2026-09-12T19:50:02.463224+00:00,wallex,17937100002.0,6e-05,buy
2026-09-12T19:50:03.718677+00:00,nobitex,17910000003.0,0.001061,sell
2026-09-12T19:50:03.718839+00:00,nobitex,17910000003.0,1e-06,sell
2026-09-12T19:50:03.718867+00:00,nobitex,17910000003.0,0.000274,sell
2026-09-12T19:50:05.546310+00:00,bitpin,17950002382.0,0.00103339,buy
2026-09-12T19:50:23.455034+00:00,nobitex,17910000004.0,5.8e-05,buy
2026-09-12T19:50:25.303204+00:00,bitpin,17950002379.0,1.114e-05,buy
2026-09-12T19:50:42.507085+00:00,nobitex,17910000003.0,0.001612,sell
2026-09-12T19:50:42.507139+00:00,nobitex,17910000003.0,3e-06,sell
2026-09-12T19:50:42.507159+00:00,nobitex,17910000003.0,2.5e-05,sell
2026-09-12T19:50:42.507177+00:00,nobitex,17910000003.0,0.000101,sell
2026-09-12T19:50:42.507192+00:00,nobitex,17910000003.0,0.00246,sell
2026-09-12T19:50:42.507207+00:00,nobitex,17910000003.0,0.001301,sell
2026-09-12T19:50:57.042200+00:00,nobitex,17907208000.0,1e-06,sell
2026-09-12T19:50:57.042249+00:00,nobitex,17907208000.0,0.000721,sell
2026-09-12T19:50:57.042269+00:00,nobitex,17910000000.0,4.5e-05,sell
2026-09-12T19:50:57.042287+00:00,nobitex,17910000000.0,5e-06,sell
2026-09-12T19:50:57.042303+00:00,nobitex,17910000000.0,5e-06,sell
2026-09-12T19:50:57.042319+00:00,nobitex,17910000002.0,0.000311,sell
2026-09-12T19:51:36.876151+00:00,nobitex,17907208000.0,6.1e-05,sell
2026-09-12T19:51:36.876194+00:00,nobitex,17907208000.0,5e-06,sell
2026-09-12T19:51:36.876212+00:00,nobitex,17907208000.0,0.00021,sell
2026-09-12T19:51:38.413043+00:00,bitpin,17948486289.0,7.794e-05,sell
2026-09-12T19:51:55.921255+00:00,nobitex,17909999975.0,5.7e-05,buy
2026-09-12T19:51:55.921295+00:00,nobitex,17907208000.0,0.000446,sell
2026-09-12T19:51:55.921314+00:00,nobitex,17907208000.0,0.015572,sell
2026-09-12T19:51:55.921332+00:00,nobitex,17909999983.0,5e-06,buy
2026-09-12T19:51:55.921347+00:00,nobitex,17907208000.0,0.00109,sell
2026-09-12T19:52:14.146872+00:00,wallex,17937100001.0,0.00011783,buy
2026-09-12T19:52:15.277687+00:00,nobitex,17907208000.0,0.000807,sell
2026-09-12T19:52:16.911861+00:00,bitpin,17919284234.0,0.00020512,sell
2026-09-12T19:52:16.911903+00:00,bitpin,17940874652.0,0.00048521,sell
2026-09-12T19:52:16.911920+00:00,bitpin,17940463873.0,1.114e-05,sell
2026-09-12T19:52:16.911934+00:00,bitpin,17919284233.0,0.00033136,sell
2026-09-12T19:52:16.911948+00:00,bitpin,17950002355.0,2.228e-05,buy
2026-09-12T19:52:33.192597+00:00,wallex,17937100001.0,8.024e-05,sell
2026-09-12T19:52:33.192631+00:00,wallex,17937100001.0,8.391e-05,sell
2026-09-12T19:52:33.192645+00:00,wallex,17937100001.0,0.00012585,buy
2026-09-12T19:52:34.627397+00:00,nobitex,17907208000.0,0.00389,sell
