time,exchange,best_bid,best_ask,mid,asks_json,bids_json
2026-09-12T19:43:53.714215+00:00,nobitex,17910000003.0,17921598986.0,17915799494.5,"[[17921598986.0, 0.003659], [17921598987.0, 0.015716], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921600000.0, 0.000103], [17921698500.0, 0.000112], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17942999990.0, 0.000342], [17942999999.0, 0.012306]]","[[17910000003.0, 0.116164], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 4e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:43:55.366632+00:00,bitpin,17946486289.0,17950000000.0,17948243144.5,"[[17950000000.0, 0.00020512], [17956428828.0, 0.00928416], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966000811.0, 0.00091589], [17967795636.0, 0.00064112], [17969590460.0, 0.00044878], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787], [18068275536.0, 0.03572581], [18069124440.0, 0.03641161]]","[[17946486289.0, 1.838e-05], [17941902487.0, 0.00072669], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940107663.0, 0.00050868], [17938312838.0, 0.00035607], [17925118008.0, 0.00945505], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186], [17869664298.0, 9.501e-05], [17869664297.0, 6.382e-05], [17857466926.0, 0.03173721]]"
2026-09-12T19:43:57.564094+00:00,wallex,17956000000.0,17956000011.0,17956000005.5,"[[17956000011.0, 0.00556916], [17956000012.0, 0.00016707], [17967183271.0, 0.00026488], [17974411915.0, 0.000399], [17981371917.0, 0.00389013], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005], [18088619600.0, 0.00025512]]","[[17956000000.0, 0.00028058], [17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17925423082.0, 0.000599], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05]]"
2026-09-12T19:43:58.694120+00:00,nobitex,17910000003.0,17921598982.0,17915799492.5,"[[17921598982.0, 0.003659], [17921598983.0, 0.015716], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921600000.0, 0.000103], [17921698500.0, 0.000112], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17942999990.0, 0.000342], [17942999999.0, 0.012306]]","[[17910000003.0, 0.116164], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 4e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:44:00.348952+00:00,bitpin,17946486289.0,17950000000.0,17948243144.5,"[[17950000000.0, 0.00020512], [17956428828.0, 0.00928416], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966000811.0, 0.00091589], [17967795636.0, 0.00064112], [17969590460.0, 0.00044878], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787], [18068275536.0, 0.03572581], [18069124440.0, 0.03641161]]","[[17946486289.0, 1.838e-05], [17941902487.0, 0.00072669], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940107663.0, 0.00050868], [17938312838.0, 0.00035607], [17925118008.0, 0.00945505], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186], [17869664297.0, 6.382e-05], [17857466926.0, 0.03173721], [17857191749.0, 0.04445509]]"
2026-09-12T19:44:06.430364+00:00,wallex,17956000000.0,17956000011.0,17956000005.5,"[[17956000011.0, 0.00556916], [17956000012.0, 0.00016707], [17967183270.0, 0.003], [17967183271.0, 0.00026488], [17972987183.0, 0.000399], [17981371917.0, 0.00389013], [17981372999.0, 0.0043923], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001]]","[[17956000000.0, 0.00028058], [17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17925423082.0, 0.000599], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05]]"
2026-09-12T19:44:07.962652+00:00,nobitex,17910000003.0,17921598979.0,17915799491.0,"[[17921598979.0, 0.015716], [17921598980.0, 0.000113], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921600000.0, 0.000103], [17921698500.0, 0.000112], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17942999990.0, 0.000342], [17942999999.0, 0.012306]]","[[17910000003.0, 0.116163], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 4e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:44:10.010195+00:00,bitpin,17946486289.0,17949999999.0,17948243144.0,"[[17949999999.0, 0.00557103], [17950000000.0, 0.00020512], [17956428828.0, 0.00928416], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966062060.0, 0.00091589], [17967856884.0, 0.00064112], [17969651709.0, 0.00044878], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787], [18068275536.0, 0.03572581]]","[[17946486289.0, 1.838e-05], [17941912205.0, 0.00072669], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940117381.0, 0.00050868], [17938322556.0, 0.00035607], [17925118008.0, 0.00945505], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000000.0, 0.00011186], [17869664297.0, 6.382e-05], [17857466926.0, 0.03173721], [17857191749.0, 0.04445509]]"
2026-09-12T19:44:11.791780+00:00,wallex,17956000000.0,17956000011.0,17956000005.5,"[[17956000011.0, 0.00556916], [17956000012.0, 0.00016707], [17966682079.0, 0.00026236], [17972220020.0, 0.000399], [17981371917.0, 0.00389013], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005], [18088619600.0, 0.00025512]]","[[17956000000.0, 0.00028058], [17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17925423082.0, 0.000599], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05]]"
2026-09-12T19:44:12.840274+00:00,nobitex,17910000003.0,17921598979.0,17915799491.0,"[[17921598979.0, 0.015716], [17921598980.0, 0.000113], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921600000.0, 0.000103], [17921698500.0, 0.000112], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17942999990.0, 0.000342], [17942999999.0, 0.012306]]","[[17910000003.0, 0.116163], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 4e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:44:14.413098+00:00,bitpin,17946486289.0,17949999999.0,17948243144.0,"[[17949999999.0, 0.00557103], [17950000000.0, 0.00020512], [17950875699.0, 0.00951439], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966145908.0, 0.00196897], [17967940732.0, 0.00137828], [17969735557.0, 0.00096479], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787], [18068275536.0, 0.03572581]]","[[17946486289.0, 1.838e-05], [17941908228.0, 0.00072669], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940113404.0, 0.00050868], [17938318579.0, 0.00035607], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000001.0, 9.5e-05], [17880000000.0, 0.00011186], [17869664297.0, 6.382e-05], [17857466926.0, 0.03173721], [17857191749.0, 0.04445509]]"
2026-09-12T19:44:16.665730+00:00,wallex,17956000000.0,17956000010.0,17956000005.0,"[[17956000010.0, 0.00996821], [17956000012.0, 0.00016707], [17966682079.0, 0.00026236], [17972220020.0, 0.000399], [17981371916.0, 0.000899], [17981371917.0, 0.00389013], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005]]","[[17956000000.0, 0.00028058], [17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17925423082.0, 0.000599], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05]]"
2026-09-12T19:44:17.798305+00:00,nobitex,17910000003.0,17921598976.0,17915799489.5,"[[17921598976.0, 0.015716], [17921598977.0, 9.9e-05], [17921598978.0, 0.003659], [17921598980.0, 0.000113], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17937530521.0, 0.00333], [17942999990.0, 0.000342]]","[[17910000003.0, 0.116163], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 4e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:44:19.328151+00:00,bitpin,17946486289.0,17949999999.0,17948243144.0,"[[17949999999.0, 0.00557103], [17950000000.0, 0.00020512], [17950875699.0, 0.00951439], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966145908.0, 0.00196897], [17967940732.0, 0.00137828], [17969735557.0, 0.00096479], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787], [18068275536.0, 0.03572581]]","[[17946486289.0, 1.838e-05], [17941734648.0, 0.00071595], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17939939823.0, 0.00050116], [17938144999.0, 0.00035081], [17922268595.0, 0.0090391], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000001.0, 9.5e-05], [17880000000.0, 0.00011186], [17869664297.0, 6.382e-05], [17857466926.0, 0.03173721]]"
2026-09-12T19:44:25.573516+00:00,wallex,17956000000.0,17956000011.0,17956000005.5,"[[17956000011.0, 0.00556916], [17956000012.0, 0.00016707], [17972548804.0, 0.000399], [17981371917.0, 0.00389013], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005], [18088619600.0, 0.00025512], [18093828396.0, 0.04762731]]","[[17956000000.0, 0.00028058], [17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05]]"
2026-09-12T19:44:26.912212+00:00,nobitex,17910000003.0,17921598969.0,17915799486.0,"[[17921598969.0, 0.015716], [17921598973.0, 0.003659], [17921598974.0, 0.001673], [17921598980.0, 0.000113], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929475146.0, 0.0015], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17937530521.0, 0.00333], [17942999990.0, 0.000342]]","[[17910000003.0, 0.116163], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 7e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17883134819.0, 3.2e-05], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06]]"
2026-09-12T19:44:28.546287+00:00,bitpin,17946486289.0,17949999999.0,17948243144.0,"[[17949999999.0, 0.00557103], [17950000000.0, 0.00020512], [17950875699.0, 0.00951439], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966051992.0, 0.00196897], [17966541604.0, 0.00091589], [17967846816.0, 0.00137828], [17968336428.0, 0.00064112], [17970131252.0, 0.00044878], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337]]","[[17946486289.0, 1.838e-05], [17941908796.0, 0.00072669], [17941734648.0, 0.00071595], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940113971.0, 0.00050868], [17939939823.0, 0.00050116], [17938319147.0, 0.00035607], [17938144999.0, 0.00035081], [17922268595.0, 0.0090391], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000001.0, 9.5e-05]]"
2026-09-12T19:44:30.591086+00:00,wallex,17937100000.0,17956000011.0,17946550005.5,"[[17956000011.0, 0.00996821], [17956000012.0, 0.00016707], [17967380668.0, 0.00026344], [17974432466.0, 0.000399], [17981371917.0, 0.00389013], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205], [18036342047.0, 0.04328541], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005], [18088619600.0, 0.00025512]]","[[17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 0.04766107]]"
2026-09-12T19:44:31.801006+00:00,nobitex,17910000003.0,17921598965.0,17915799484.0,"[[17921598965.0, 0.0015], [17921598966.0, 0.003659], [17921598969.0, 0.015716], [17921598980.0, 0.000113], [17921598991.0, 0.001906], [17921599991.0, 0.000623], [17921708706.0, 0.000134], [17921715884.0, 0.001067], [17921715887.0, 0.001146], [17921718929.0, 0.011379], [17922762470.0, 0.001263], [17928999997.0, 0.00088], [17928999998.0, 0.00044], [17929000000.0, 0.005584], [17929987991.0, 0.000345], [17933000001.0, 0.004215], [17933000003.0, 0.003989], [17937530521.0, 0.00333], [17942999990.0, 0.000342], [17942999999.0, 0.012306]]","[[17910000003.0, 0.116163], [17910000002.0, 0.000311], [17910000000.0, 5.5e-05], [17907208000.0, 0.037552], [17900000000.0, 0.001806], [17895000000.0, 0.000195], [17891000222.0, 0.000512], [17891000001.0, 5.5e-05], [17891000000.0, 0.000362], [17890900313.0, 0.003797], [17890680313.0, 0.007202], [17890622588.0, 7e-06], [17890000000.0, 0.002853], [17889999991.0, 3e-06], [17889999990.0, 0.045315], [17889000000.0, 6e-06], [17880100000.0, 0.001911], [17875001000.0, 9e-06], [17870000009.0, 3e-06], [17870000000.0, 2.5e-05]]"
2026-09-12T19:44:33.459092+00:00,bitpin,17946486289.0,17949999998.0,17948243143.5,"[[17949999998.0, 0.00199026], [17949999999.0, 0.00557103], [17950000000.0, 0.00020512], [17950875699.0, 0.00951439], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17966051992.0, 0.00196897], [17967846816.0, 0.00137828], [17969641640.0, 0.00096479], [17979999995.0, 0.00053797], [17985489880.0, 0.00071326], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18001221737.0, 0.001187], [18050915755.0, 0.02995474], [18053674527.0, 0.05091439], [18062312477.0, 0.03140781], [18065715594.0, 0.03099658], [18067694323.0, 0.04042337], [18067698092.0, 0.05239787]]","[[17946486289.0, 1.838e-05], [17941908796.0, 0.00072669], [17940874652.0, 0.00048521], [17940463873.0, 1.114e-05], [17940113971.0, 0.00050868], [17939147717.0, 0.00072669], [17938319147.0, 0.00035607], [17922268595.0, 0.0090391], [17907313204.0, 3.812e-05], [17907013204.0, 7.06e-05], [17906313204.0, 0.01561233], [17906000000.0, 4.817e-05], [17901856900.0, 0.00190219], [17901000000.0, 0.00803211], [17900212123.0, 5.395e-05], [17900000000.0, 0.00200209], [17890105303.0, 2.794e-05], [17880000001.0, 9.5e-05], [17880000000.0, 0.00011186], [17869664297.0, 6.382e-05]]"
2026-09-12T19:44:35.610862+00:00,wallex,17937100000.0,17956000011.0,17946550005.5,"[[17956000011.0, 0.00556916], [17956000012.0, 0.00016707], [17956904233.0, 0.003], [17967380667.0, 0.0033], [17967380668.0, 0.00026344], [17974432465.0, 0.00363], [17974432466.0, 0.000399], [17981371916.0, 0.003993], [17981371917.0, 0.00389013], [17981372999.0, 0.0043923], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0031783], [18000000000.0, 0.07670512], [18000814472.0, 0.00017561], [18007968060.0, 0.003437], [18011902391.0, 0.00104205]]","[[17937100000.0, 0.00351227], [17937000025.0, 6.728e-05], [17936922428.0, 0.00126096], [17936922361.0, 0.00100351], [17935493568.0, 0.00057618], [17930534664.0, 2.81e-06], [17925423082.0, 0.000599], [17900001002.0, 0.00129606], [17900000002.0, 0.00258162], [17900000000.0, 0.00791204], [17880000000.0, 0.00066011], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05]]"
